filename,brightness,contrast
05952-1708880335.png,130.78,74.58
05900-1708880283.png,89.97,50.03
05940-1708880323.png,75.66,67.51
06004-1708880387.png,103.48,70.22
06030-1708880413.png,108.91,57.07
05860-1708880243.png,109.13,65.95
06045-1708880428.png,94.12,71.32
05888-1708880271.png,107.98,61.3
05920-1708880303.png,88.78,58.02
05921-1708880304.png,113.14,60.87
05842-1708880225.png,106.79,65.89
05974-1708880357.png,101.5,63.94
05865-1708880248.png,104.97,56.13
05969-1708880352.png,98.0,52.73
05931-1708880314.png,97.21,54.75
05881-1708880264.png,113.49,60.69
05992-1708880375.png,94.0,56.75
05898-1708880281.png,104.17,57.37
05909-1708880292.png,101.9,60.09
06034-1708880417.png,122.69,56.66
06000-1708880383.png,116.45,71.11
05995-1708880378.png,99.66,61.96
05897-1708880280.png,122.52,52.07
05996-1708880379.png,95.17,54.13
05957-1708880340.png,120.31,81.09
05926-1708880309.png,98.69,55.3
05907-1708880290.png,90.08,53.71
05976-1708880359.png,89.57,60.48
05975-1708880358.png,92.44,51.96
06031-1708880414.png,100.24,59.49
05915-1708880298.png,100.99,57.18
06032-1708880415.png,87.24,53.61
06005-1708880388.png,92.91,64.2
05884-1708880267.png,98.23,54.79
05851-1708880234.png,101.97,60.44
05980-1708880363.png,111.84,52.11
05973-1708880356.png,109.81,49.65
06033-1708880416.png,125.45,85.2
05906-1708880289.png,100.73,57.54
05887-1708880270.png,117.01,58.42
05836-1708880219.png,105.86,50.87
05841-1708880224.png,82.01,63.38
05875-1708880258.png,97.37,58.29
06001-1708880384.png,84.67,51.93
05941-1708880324.png,95.32,48.52
05868-1708880251.png,103.32,68.21
05896-1708880279.png,106.33,53.03
05847-1708880230.png,92.71,56.3
05922-1708880305.png,105.73,62.44
06011-1708880394.png,86.03,56.57
05882-1708880265.png,111.48,60.69
05903-1708880286.png,95.98,59.2
06027-1708880410.png,80.41,55.74
05984-1708880367.png,90.5,55.14
05834-1708880217.png,109.67,56.8
05949-1708880332.png,98.31,55.87
06013-1708880396.png,125.15,79.25
06007-1708880390.png,101.49,60.5
06002-1708880385.png,115.58,67.33
06038-1708880421.png,117.05,61.7
06010-1708880393.png,114.03,53.82
05859-1708880242.png,104.83,63.42
05959-1708880342.png,100.57,58.98
06016-1708880399.png,105.46,52.63
06026-1708880409.png,141.99,75.01
06022-1708880405.png,108.68,59.29
05853-1708880236.png,127.93,67.52
05955-1708880338.png,101.97,54.94
05837-1708880220.png,96.6,61.74
05987-1708880370.png,108.11,50.34
05904-1708880287.png,89.86,62.63
05846-1708880229.png,91.96,64.7
05833-1708880216.png,111.53,72.04
05998-1708880381.png,130.74,67.6
05932-1708880315.png,103.29,55.17
05943-1708880326.png,99.47,55.58
05939-1708880322.png,109.89,62.94
05944-1708880327.png,110.63,61.13
05885-1708880268.png,108.56,66.49
06014-1708880397.png,93.59,67.91
05878-1708880261.png,97.13,52.57
06008-1708880391.png,113.24,63.8
05901-1708880284.png,129.32,63.25
05890-1708880273.png,113.3,59.94
05994-1708880377.png,110.25,63.91
06039-1708880422.png,101.86,52.18
05845-1708880228.png,107.08,55.73
05876-1708880259.png,94.0,57.32
05858-1708880241.png,106.24,55.95
05999-1708880382.png,85.98,48.06
06047-1708880430.png,89.91,69.98
05844-1708880227.png,101.91,53.77
05966-1708880349.png,104.27,57.18
05843-1708880226.png,95.02,50.96
06028-1708880411.png,107.54,55.99
05938-1708880321.png,98.94,60.24
00113-587313178.png,96.01,85.02
00099-587313164.png,81.93,47.69
00054-2014008141.png,71.59,59.35
00022-587313087.png,70.4,52.78
00057-587313122.png,67.38,63.41
00033-2014008120.png,86.44,54.54
00000-587313065.png,121.77,38.67
00038-2014008125.png,128.0,51.81
00057-1285649155.png,68.43,55.91
00035-587313100.png,91.82,48.75
00055-1285649153.png,68.89,60.23
00023-2014008110.png,134.27,75.85
00046-2014008133.png,102.48,62.16
00054-587313119.png,86.67,42.07
00084-1285649182.png,75.36,55.2
00039-1285649137.png,66.55,52.51
00003-2014008090.png,83.52,52.6
00037-2014008124.png,84.83,50.07
00090-587313155.png,108.1,43.49
00027-2014008114.png,80.1,37.24
00031-587313096.png,82.57,43.15
00004-1285649102.png,71.67,58.92
00069-2014008156.png,69.48,44.06
00030-1285649128.png,71.64,56.47
00052-2014008139.png,146.59,57.74
00080-1285649178.png,72.85,61.48
00085-587313150.png,88.1,40.13
00031-1285649129.png,74.15,62.1
00053-587313118.png,100.89,36.9
00116-587313181.png,85.63,56.4
00007-2014008094.png,115.38,49.08
00067-2014008154.png,107.35,43.03
00072-1285649170.png,65.65,43.32
00064-587313129.png,89.81,43.34
00041-587313106.png,113.16,33.46
00021-587313086.png,98.52,36.93
00001-587313066.png,83.14,38.5
00049-2014008136.png,78.61,48.84
00024-1285649122.png,66.93,54.23
00006-1285649104.png,79.93,54.84
00009-587313074.png,101.83,45.75
00046-1285649144.png,75.13,61.31
00010-1285649108.png,62.84,53.61
00079-1285649177.png,74.88,49.61
00008-587313073.png,87.95,23.07
00048-2014008135.png,105.59,46.03
00016-1285649114.png,70.96,69.42
00054-1285649152.png,74.1,46.59
00111-587313176.png,90.95,42.89
00018-1285649116.png,91.47,53.03
00067-587313132.png,94.74,40.28
00101-587313166.png,97.15,47.36
00033-587313098.png,89.14,48.95
00093-1285649191.png,60.19,60.52
00051-1285649149.png,75.75,51.86
00110-587313175.png,142.7,61.75
00103-587313168.png,90.86,54.53
00083-587313148.png,74.87,56.18
00039-587313104.png,92.12,36.46
00100-587313165.png,90.62,52.08
00034-1285649132.png,88.19,50.25
00003-1285649101.png,81.14,58.32
00117-587313182.png,114.59,42.73
00043-587313108.png,95.37,42.21
00021-2014008108.png,107.08,33.81
00027-1285649125.png,79.64,54.64
00069-587313134.png,78.67,34.96
00035-1285649133.png,114.71,53.02
00004-587313069.png,95.6,45.21
00087-587313152.png,125.28,36.32
00090-1285649188.png,63.65,61.75
00050-1285649148.png,72.64,64.93
00070-2014008157.png,71.93,42.5
00047-587313112.png,95.48,50.9
00019-587313084.png,77.26,52.44
00078-587313143.png,86.52,47.65
00085-2014008172.png,107.45,39.25
00019-2014008106.png,154.56,69.13
00081-587313146.png,89.18,38.45
00088-2014008175.png,78.84,45.1
00042-2014008129.png,156.46,52.85
00086-2014008173.png,89.41,42.06
00061-587313126.png,99.08,45.64
00030-587313095.png,116.09,32.45
00068-1285649166.png,70.84,58.84
00043-1285649141.png,64.17,75.83
00006-587313071.png,91.87,60.83
00047-1285649145.png,61.85,59.2
00007-1285649105.png,71.6,50.09
00014-1285649112.png,84.76,53.81
00112-587313177.png,102.38,51.81
00093-2014008180.png,132.29,44.26
00093-587313158.png,90.4,41.09
00107-587313172.png,101.1,51.5
00089-1285649187.png,56.67,62.92
00035-2014008122.png,119.4,50.19
00079-2014008166.png,77.91,49.42
00000-2014008087.png,98.87,30.75
00080-2014008167.png,122.25,37.06
00091-1285649189.png,78.24,67.8
00095-2014008182.png,92.35,38.15
00045-587313110.png,78.73,60.11
00097-587313162.png,114.7,52.93
00061-1285649159.png,67.76,51.89
00075-2014008162.png,134.2,51.04
00086-587313151.png,72.41,46.09
00078-2014008165.png,67.48,58.53
00044-2014008131.png,73.3,49.23
00005-2014008092.png,79.55,47.34
00007-587313072.png,87.44,41.43
00074-587313139.png,88.28,46.55
00026-1285649124.png,64.92,51.32
00040-1285649138.png,91.81,41.77
00032-1285649130.png,72.1,48.75
00094-2014008181.png,71.21,55.32
00091-587313156.png,89.25,51.85
00039-2014008126.png,104.26,45.72
00057-2014008144.png,131.77,46.69
00119-587313184.png,76.51,58.29
00033-1285649131.png,70.44,57.41
00081-2014008168.png,78.43,45.96
00025-587313090.png,65.69,45.51
00011-2014008098.png,90.69,44.47
00058-1285649156.png,62.02,59.82
00034-2014008121.png,178.28,75.6
00016-2014008103.png,132.14,49.28
00095-1285649193.png,72.66,64.11
00020-1285649118.png,87.82,59.81
00084-2014008171.png,134.22,44.3
00029-2014008116.png,152.98,55.22
00019-1285649117.png,80.11,54.24
00036-587313101.png,76.49,67.3
00104-587313169.png,77.83,52.77
00079-587313144.png,98.2,52.58
00002-587313067.png,94.64,45.99
00056-1285649154.png,90.45,55.95
00065-1285649163.png,70.39,50.5
00059-2014008146.png,98.3,45.19
00068-587313133.png,79.72,42.47
00015-1285649113.png,117.14,70.12
00014-2014008101.png,81.35,49.59
00059-587313124.png,50.87,54.97
00014-587313079.png,78.64,52.27
00083-1285649181.png,88.25,43.47
00038-1285649136.png,156.64,71.19
00071-2014008158.png,86.8,33.37
00002-1285649100.png,62.49,59.47
00010-2014008097.png,97.4,44.51
00076-2014008163.png,147.83,63.06
00089-587313154.png,95.16,42.47
00008-1285649106.png,65.63,56.14
00051-2014008138.png,96.92,32.39
00066-1285649164.png,138.65,34.41
00061-2014008148.png,117.56,34.61
00094-1285649192.png,70.45,55.02
00015-587313080.png,75.24,52.52
00022-1285649120.png,74.25,56.89
00009-1285649107.png,99.35,54.67
00006-2014008093.png,94.02,24.58
00028-2014008115.png,149.1,44.51
00072-2014008159.png,91.29,43.86
00048-587313113.png,106.73,49.52
00062-587313127.png,89.61,45.18
00018-587313083.png,92.81,47.94
00074-1285649172.png,70.44,62.66
00026-587313091.png,73.77,48.27
00078-1285649176.png,77.05,62.08
00114-587313179.png,91.46,38.57
00072-587313137.png,128.28,33.03
00068-2014008155.png,93.43,36.26
00086-1285649184.png,61.69,49.0
00095-587313160.png,81.96,58.57
00096-587313161.png,87.41,42.93
00025-1285649123.png,91.3,80.74
00056-587313121.png,103.54,59.32
00071-587313136.png,89.31,45.21
00085-1285649183.png,88.84,63.33
00053-1285649151.png,63.12,56.04
00025-2014008112.png,110.28,38.16
00077-1285649175.png,77.05,46.28
00042-1285649140.png,68.92,56.33
00106-587313171.png,90.67,31.91
00016-587313081.png,122.53,38.09
00008-2014008095.png,79.71,58.82
00053-2014008140.png,137.33,60.21
00070-1285649168.png,85.22,61.05
00089-2014008176.png,114.6,44.99
00087-2014008174.png,110.03,40.42
00088-1285649186.png,79.19,55.03
00040-2014008127.png,84.76,60.24
00073-587313138.png,94.82,34.36
00098-587313163.png,81.33,44.91
00088-587313153.png,80.18,48.71
00013-587313078.png,101.6,43.29
00038-587313103.png,71.0,54.87
00050-2014008137.png,96.38,47.24
00045-1285649143.png,88.37,49.71
00024-587313089.png,87.41,35.47
00031-2014008118.png,95.74,45.57
00001-2014008088.png,73.67,51.09
00074-2014008161.png,74.9,40.6
00037-1285649135.png,80.16,49.72
00092-1285649190.png,91.23,57.17
00044-1285649142.png,76.72,54.93
00065-587313130.png,127.3,31.07
00005-587313070.png,78.08,50.36
00115-587313180.png,98.11,37.98
00069-1285649167.png,82.68,57.25
00026-2014008113.png,69.22,47.91
00076-1285649174.png,81.91,47.18
00049-1285649147.png,69.22,64.06
00076-587313141.png,80.38,32.04
00087-1285649185.png,71.77,54.7
00077-587313142.png,77.6,49.12
00034-587313099.png,76.46,60.75
00066-2014008153.png,145.76,56.64
00011-587313076.png,100.41,54.66
00012-587313077.png,77.02,46.29
00005-1285649103.png,73.86,63.0
00067-1285649165.png,63.8,60.49
00001-1285649099.png,63.33,57.95
00017-587313082.png,80.03,61.1
00046-587313111.png,99.97,45.71
00071-1285649169.png,73.28,63.63
00060-2014008147.png,82.9,47.45
00092-2014008179.png,85.81,21.77
00073-1285649171.png,60.21,55.82
00051-587313116.png,77.4,56.37
00010-587313075.png,112.42,45.46
00037-587313102.png,93.29,48.91
00058-2014008145.png,108.64,38.82
00032-587313097.png,114.73,52.21
00105-587313170.png,82.37,63.47
00063-587313128.png,113.45,42.75
00003-587313068.png,74.05,45.31
00060-1285649158.png,93.74,49.73
00060-587313125.png,76.73,55.99
00065-2014008152.png,67.78,56.02
00062-1285649160.png,68.41,57.03
00012-2014008099.png,96.72,40.48
00036-2014008123.png,73.34,51.0
00017-2014008104.png,98.44,41.44
00056-2014008143.png,75.45,38.92
00092-587313157.png,94.37,50.79
00066-587313131.png,91.09,38.68
00059-1285649157.png,77.24,59.97
00075-587313140.png,76.57,53.87
00041-2014008128.png,87.45,32.43
00063-2014008150.png,80.23,60.03
00070-587313135.png,115.36,48.79
00043-2014008130.png,94.42,42.32
00108-587313173.png,80.05,51.33
00041-1285649139.png,70.37,59.8
00040-587313105.png,78.04,49.18
00047-2014008134.png,143.41,55.96
00118-587313183.png,77.23,40.69
00055-2014008142.png,91.49,53.08
00030-2014008117.png,103.62,60.94
00091-2014008178.png,119.65,29.34
00045-2014008132.png,73.34,44.3
00064-2014008151.png,75.31,64.21
00000-1285649098.png,69.19,60.26
00017-1285649115.png,82.56,54.72
00083-2014008170.png,78.02,51.12
00042-587313107.png,73.55,53.23
00015-2014008102.png,89.16,52.04
00102-587313167.png,84.56,53.82
00027-587313092.png,115.62,40.62
00028-1285649126.png,79.84,67.38
00023-587313088.png,113.57,38.25
00082-587313147.png,83.88,49.67
00011-1285649109.png,78.66,64.67
00073-2014008160.png,84.66,55.16
00032-2014008119.png,80.6,60.84
00013-2014008100.png,103.65,32.23
00048-1285649146.png,100.75,53.89
00084-587313149.png,88.96,47.43
00081-1285649179.png,81.03,51.69
00063-1285649161.png,73.77,59.59
00058-587313123.png,158.77,66.85
00094-587313159.png,94.29,47.01
00075-1285649173.png,105.15,48.57
00062-2014008149.png,90.4,52.83
00012-1285649110.png,93.95,47.31
00018-2014008105.png,121.56,50.97
00064-1285649162.png,79.49,48.57
00020-587313085.png,98.69,56.55
00028-587313093.png,80.52,57.35
00082-1285649180.png,74.09,65.53
00077-2014008164.png,72.47,44.75
00020-2014008107.png,131.3,31.57
00055-587313120.png,114.6,49.47
00004-2014008091.png,87.51,40.31
00013-1285649111.png,79.44,60.98
00036-1285649134.png,74.81,65.61
00052-587313117.png,86.22,52.56
00009-2014008096.png,133.64,79.72
00109-587313174.png,77.87,53.63
00049-587313114.png,84.13,43.8
00002-2014008089.png,93.55,47.99
00050-587313115.png,101.62,43.12
00023-1285649121.png,69.78,62.06
00052-1285649150.png,74.99,56.65
00044-587313109.png,82.48,36.1
00029-1285649127.png,64.26,60.45
00022-2014008109.png,82.73,50.59
00029-587313094.png,78.79,49.47
00090-2014008177.png,108.78,63.46
00082-2014008169.png,133.04,39.91
00021-1285649119.png,70.81,64.62
00024-2014008111.png,86.92,40.99
00080-587313145.png,94.99,40.54
01139-436654452.png,105.22,67.41
01110-436654423.png,100.1,71.06
01138-436654451.png,137.91,70.63
01227-436654540.png,82.07,62.77
01177-436654490.png,91.05,67.38
01241-436654554.png,85.63,67.19
01266-436654579.png,170.15,99.42
01174-436654487.png,88.25,77.91
01172-436654485.png,156.42,89.11
01175-436654488.png,63.13,55.54
01288-436654601.png,115.04,61.75
01223-436654536.png,157.13,88.89
01290-436654603.png,93.19,68.04
01182-436654495.png,86.13,67.1
01142-436654455.png,88.03,71.66
01260-436654573.png,167.49,79.26
01267-436654580.png,158.26,66.2
01214-436654527.png,94.92,74.13
01156-436654469.png,86.84,68.6
01277-436654590.png,136.27,84.05
01252-436654565.png,97.46,70.81
01171-436654484.png,82.97,64.7
01255-436654568.png,120.53,72.93
01228-436654541.png,97.54,77.07
01201-436654514.png,143.85,71.68
01095-436654408.png,117.19,80.06
01087-436654400.png,101.97,78.35
01136-436654449.png,96.43,58.07
01128-436654441.png,100.25,76.63
01106-436654419.png,116.72,53.59
01124-436654437.png,122.71,80.71
01134-436654447.png,148.06,81.93
01166-436654479.png,106.06,69.7
01246-436654559.png,93.49,67.15
01143-436654456.png,126.81,71.28
01091-436654404.png,103.4,73.99
01082-436654395.png,97.05,55.63
01127-436654440.png,142.5,85.41
01160-436654473.png,90.09,68.4
01133-436654446.png,167.23,89.08
01204-436654517.png,129.87,66.78
01237-436654550.png,146.19,92.98
01092-436654405.png,154.78,77.23
01189-436654502.png,96.19,68.67
01280-436654593.png,151.41,79.61
01202-436654515.png,165.19,88.47
01165-436654478.png,137.76,66.45
01181-436654494.png,100.89,59.85
01147-436654460.png,92.56,67.7
01269-436654582.png,96.96,75.19
01185-436654498.png,98.7,76.13
01206-436654519.png,134.85,60.41
01283-436654596.png,123.25,71.19
01247-436654560.png,87.74,70.92
01225-436654538.png,95.79,76.82
01248-436654561.png,109.76,75.55
01169-436654482.png,126.14,99.27
01294-436654607.png,133.3,72.48
01213-436654526.png,92.52,74.75
01146-436654459.png,140.6,86.98
01293-436654606.png,147.72,58.88
01125-436654438.png,115.18,66.78
01233-436654546.png,140.55,68.93
01153-436654466.png,156.69,99.69
01116-436654429.png,136.64,73.34
01093-436654406.png,85.38,81.17
01103-436654416.png,85.58,68.92
01281-436654594.png,135.62,98.21
01203-436654516.png,114.22,70.78
01215-436654528.png,132.5,76.03
01105-436654418.png,148.92,68.76
01178-436654491.png,152.65,71.31
01155-436654468.png,96.32,69.92
01122-436654435.png,76.82,68.38
01262-436654575.png,99.96,76.22
01132-436654445.png,98.84,66.72
01100-436654413.png,130.23,58.4
01183-436654496.png,142.16,63.29
01275-436654588.png,130.89,62.1
01194-436654507.png,156.73,92.08
01243-436654556.png,83.19,69.91
01096-436654409.png,138.73,74.19
01083-436654396.png,100.64,55.15
01113-436654426.png,138.63,90.72
01190-436654503.png,85.01,61.18
01170-436654483.png,90.67,81.8
01278-436654591.png,154.25,89.39
01263-436654576.png,161.13,78.17
01121-436654434.png,78.2,69.72
01159-436654472.png,100.76,77.85
01205-436654518.png,111.56,77.11
01117-436654430.png,99.74,90.11
01173-436654486.png,164.08,90.37
01148-436654461.png,139.78,85.58
01200-436654513.png,109.86,74.03
01114-436654427.png,139.03,84.9
01104-436654417.png,100.1,68.06
01157-436654470.png,86.97,70.15
01274-436654587.png,81.8,72.61
01167-436654480.png,75.69,70.37
01198-436654511.png,102.78,66.74
01118-436654431.png,87.4,68.73
01163-436654476.png,89.86,59.51
01090-436654403.png,153.51,87.64
01229-436654542.png,83.73,62.83
01135-436654448.png,82.67,70.13
01295-436654608.png,76.15,57.89
01216-436654529.png,129.41,89.44
01130-436654443.png,147.82,83.82
01140-436654453.png,118.54,50.6
01150-436654463.png,100.59,78.23
01286-436654599.png,143.05,83.56
01151-436654464.png,152.7,90.48
01164-436654477.png,107.47,73.45
01279-436654592.png,147.12,94.27
01209-436654522.png,96.27,58.96
01101-436654414.png,96.04,72.28
01144-436654457.png,122.09,61.92
01186-436654499.png,91.59,68.31
01099-436654412.png,92.12,70.12
01256-436654569.png,137.44,61.45
01089-436654402.png,127.64,69.86
01193-436654506.png,171.52,90.05
01152-436654465.png,110.51,52.88
01240-436654553.png,147.51,61.71
01282-436654595.png,91.04,61.94
01192-436654505.png,89.6,74.67
01191-436654504.png,101.92,75.99
01265-436654578.png,141.48,73.01
01251-436654564.png,169.74,78.81
01084-436654397.png,86.37,76.95
01210-436654523.png,91.97,66.41
01239-436654552.png,99.58,74.33
01242-436654555.png,135.64,73.25
01226-436654539.png,104.02,62.04
01086-436654399.png,141.85,57.87
01224-436654537.png,142.4,80.79
01188-436654501.png,106.35,50.51
01145-436654458.png,134.46,64.8
01235-436654548.png,84.17,61.58
01199-436654512.png,125.18,65.39
01112-436654425.png,100.36,74.89
01232-436654545.png,136.43,95.69
01196-436654509.png,154.64,63.5
01168-436654481.png,98.63,64.96
01244-436654557.png,140.42,97.38
01270-436654583.png,81.79,60.46
01254-436654567.png,101.18,76.73
01187-436654500.png,102.92,78.91
01289-436654602.png,83.36,59.63
01218-436654531.png,145.26,76.66
01238-436654551.png,115.41,65.72
01120-436654433.png,126.8,64.39
01162-436654475.png,99.54,71.38
01222-436654535.png,156.39,74.39
01197-436654510.png,123.26,71.71
01141-436654454.png,103.6,79.89
01291-436654604.png,126.54,73.46
01264-436654577.png,163.18,90.8
01123-436654436.png,115.48,83.97
01268-436654581.png,97.16,78.53
01176-436654489.png,84.06,65.35
01285-436654598.png,97.64,58.94
01098-436654411.png,146.62,77.48
01259-436654572.png,94.83,71.56
01272-436654585.png,144.33,85.26
01102-436654415.png,156.4,67.15
01085-436654398.png,84.15,61.85
01292-436654605.png,139.45,87.22
01207-436654520.png,131.89,80.04
01261-436654574.png,112.78,65.75
01097-436654410.png,107.67,71.7
01271-436654584.png,146.13,82.65
01179-436654492.png,70.72,73.83
01107-436654420.png,108.99,68.98
01273-436654586.png,101.03,69.27
01276-436654589.png,156.26,112.7
01129-436654442.png,90.87,57.7
01161-436654474.png,92.15,69.99
01088-436654401.png,121.78,81.66
01184-436654497.png,101.13,62.77
01131-436654444.png,155.76,79.62
01219-436654532.png,125.11,68.61
01137-436654450.png,100.6,58.09
01111-436654424.png,95.33,68.54
01220-436654533.png,109.08,75.1
01221-436654534.png,156.57,68.41
01258-436654571.png,88.51,60.17
01126-436654439.png,101.06,64.25
01149-436654462.png,144.8,85.45
01253-436654566.png,154.85,111.05
01211-436654524.png,84.02,70.66
01236-436654549.png,80.36,59.05
01245-436654558.png,83.15,63.69
01180-436654493.png,139.01,89.87
01195-436654508.png,134.65,78.82
01250-436654563.png,153.5,76.18
01231-436654544.png,89.85,69.63
01284-436654597.png,153.96,71.52
01109-436654422.png,142.06,69.75
01208-436654521.png,89.43,76.36
01108-436654421.png,81.02,66.32
01249-436654562.png,111.39,90.47
01257-436654570.png,123.84,65.87
01287-436654600.png,113.35,80.67
01119-436654432.png,87.91,73.56
01212-436654525.png,98.95,70.14
01234-436654547.png,78.33,63.39
01154-436654467.png,101.35,58.14
01080-436654393.png,129.31,84.78
01230-436654543.png,111.28,77.56
01094-436654407.png,147.29,68.12
01115-436654428.png,108.35,75.85
01217-436654530.png,140.28,65.13
01158-436654471.png,100.86,73.69
01081-436654394.png,91.5,82.17
03845-2991111993.png,99.61,54.53
03798-2991111946.png,106.21,53.85
03684-2991111832.png,116.44,52.88
03707-2991111855.png,140.37,46.33
03780-2991111928.png,179.61,49.09
03855-2991112003.png,131.49,57.49
03833-2991111981.png,105.56,60.98
03699-2991111847.png,153.24,78.5
03713-2991111861.png,107.85,54.18
03815-2991111963.png,83.78,60.08
03757-2991111905.png,123.44,47.79
03673-2991111821.png,65.76,70.12
03790-2991111938.png,110.3,62.35
03887-2991112035.png,126.76,41.3
03848-2991111996.png,125.07,49.0
03698-2991111846.png,106.98,42.01
03807-2991111955.png,116.97,50.05
03717-2991111865.png,116.34,45.89
03758-2991111906.png,115.49,48.27
03868-2991112016.png,176.14,53.87
03770-2991111918.png,109.54,49.99
03722-2991111870.png,146.88,55.51
03691-2991111839.png,139.0,45.14
03824-2991111972.png,106.26,48.19
03779-2991111927.png,91.42,54.03
03745-2991111893.png,105.74,62.42
03718-2991111866.png,124.45,47.57
03783-2991111931.png,116.03,67.52
03731-2991111879.png,104.07,68.78
03799-2991111947.png,159.43,69.6
03840-2991111988.png,145.64,73.37
03871-2991112019.png,143.87,52.23
03762-2991111910.png,145.3,48.71
03736-2991111884.png,96.38,47.74
03787-2991111935.png,112.79,46.87
03822-2991111970.png,76.12,73.68
03685-2991111833.png,104.52,63.64
03725-2991111873.png,105.98,57.47
03813-2991111961.png,131.57,43.31
03703-2991111851.png,106.94,48.42
03786-2991111934.png,105.6,67.11
03727-2991111875.png,114.6,54.18
03750-2991111898.png,126.66,46.74
03847-2991111995.png,107.81,41.89
03806-2991111954.png,101.87,35.88
03729-2991111877.png,132.55,66.13
03728-2991111876.png,116.57,54.93
03808-2991111956.png,99.23,44.97
03776-2991111924.png,94.17,62.83
03843-2991111991.png,115.44,39.86
03803-2991111951.png,98.13,44.71
03837-2991111985.png,134.53,64.44
03767-2991111915.png,102.01,48.05
03865-2991112013.png,149.81,44.39
03756-2991111904.png,115.42,65.15
03834-2991111982.png,146.51,66.96
03754-2991111902.png,120.3,49.36
03859-2991112007.png,85.53,59.96
03726-2991111874.png,145.67,62.39
03749-2991111897.png,121.28,52.5
03715-2991111863.png,121.68,50.94
03819-2991111967.png,137.06,63.08
03821-2991111969.png,111.85,75.26
03884-2991112032.png,125.53,57.19
03696-2991111844.png,142.4,46.35
03846-2991111994.png,111.58,61.58
03737-2991111885.png,109.14,45.84
03781-2991111929.png,138.53,46.97
03766-2991111914.png,159.75,65.85
03829-2991111977.png,130.05,63.57
03880-2991112028.png,111.15,43.18
03690-2991111838.png,99.03,52.54
03800-2991111948.png,122.44,50.54
03835-2991111983.png,103.67,64.5
03818-2991111966.png,120.47,60.95
03839-2991111987.png,105.73,41.53
03704-2991111852.png,105.36,37.51
03714-2991111862.png,113.45,57.52
03791-2991111939.png,117.6,57.51
03759-2991111907.png,132.88,59.95
03719-2991111867.png,123.21,37.44
03785-2991111933.png,141.71,65.97
03878-2991112026.png,113.92,32.72
03867-2991112015.png,134.47,64.73
03836-2991111984.png,136.36,42.01
03784-2991111932.png,111.2,53.57
03885-2991112033.png,149.72,53.59
03809-2991111957.png,137.72,27.81
03751-2991111899.png,121.92,44.9
03753-2991111901.png,108.43,46.74
03700-2991111848.png,121.37,45.7
03683-2991111831.png,101.96,59.43
03733-2991111881.png,77.39,65.98
03739-2991111887.png,140.21,51.11
03774-2991111922.png,123.68,41.98
03760-2991111908.png,76.33,51.44
03675-2991111823.png,106.53,52.13
03875-2991112023.png,136.2,33.3
03797-2991111945.png,123.82,41.49
03864-2991112012.png,102.52,51.31
03796-2991111944.png,95.49,42.1
03826-2991111974.png,131.12,38.6
03743-2991111891.png,127.39,51.87
03692-2991111840.png,117.8,43.97
03816-2991111964.png,127.48,33.58
03802-2991111950.png,127.28,50.62
03734-2991111882.png,127.78,34.39
03702-2991111850.png,96.82,42.84
03879-2991112027.png,119.39,38.22
03811-2991111959.png,127.79,49.23
03886-2991112034.png,145.55,48.69
03778-2991111926.png,121.67,47.59
03858-2991112006.png,136.9,69.49
03674-2991111822.png,139.77,58.48
03873-2991112021.png,144.2,65.3
03680-2991111828.png,166.42,66.87
03777-2991111925.png,130.38,40.41
03832-2991111980.png,135.73,54.26
03771-2991111919.png,90.92,49.98
03742-2991111890.png,91.74,57.97
03695-2991111843.png,134.28,55.53
03869-2991112017.png,118.69,46.87
03706-2991111854.png,104.59,47.36
03856-2991112004.png,82.81,56.12
03688-2991111836.png,174.66,62.58
03732-2991111880.png,120.7,56.47
03694-2991111842.png,113.46,56.27
03842-2991111990.png,150.84,26.75
03870-2991112018.png,84.31,66.57
03795-2991111943.png,110.65,61.72
03768-2991111916.png,126.31,41.65
03857-2991112005.png,127.44,42.69
03851-2991111999.png,132.59,46.42
03748-2991111896.png,128.48,55.97
03730-2991111878.png,91.51,58.99
03831-2991111979.png,122.24,52.17
03782-2991111930.png,94.08,57.56
03838-2991111986.png,116.81,41.57
03705-2991111853.png,142.46,36.15
03788-2991111936.png,91.43,57.07
03738-2991111886.png,156.34,64.79
03763-2991111911.png,120.44,41.81
03850-2991111998.png,140.04,35.65
03860-2991112008.png,137.42,25.33
03716-2991111864.png,121.71,50.12
03883-2991112031.png,109.64,45.78
03820-2991111968.png,121.05,45.55
03877-2991112025.png,108.46,49.6
03810-2991111958.png,115.32,49.24
03752-2991111900.png,111.13,64.38
03761-2991111909.png,104.68,56.65
03881-2991112029.png,101.47,61.55
03678-2991111826.png,112.35,62.71
03741-2991111889.png,145.14,61.45
03862-2991112010.png,125.77,40.42
03689-2991111837.png,130.59,63.17
03841-2991111989.png,97.38,61.24
03827-2991111975.png,167.24,45.33
03823-2991111971.png,110.01,60.1
03861-2991112009.png,128.09,32.93
03817-2991111965.png,100.28,61.96
03747-2991111895.png,125.94,46.2
03701-2991111849.png,83.35,44.88
03679-2991111827.png,145.83,76.43
03874-2991112022.png,117.75,51.45
03830-2991111978.png,95.32,64.05
03676-2991111824.png,122.42,46.42
03712-2991111860.png,123.27,67.19
03804-2991111952.png,127.36,58.74
03686-2991111834.png,143.31,37.27
03805-2991111953.png,153.74,59.6
